fips,year,n02
30105,1997,2.2281072
30105,2002,1.765161
30105,2007,1.5322746
30105,2012,1.4398829
30107,1997,2.1989319
30107,2002,1.6993061
30107,2007,3.4600205
30107,2012,1.2891793
30109,1997,2.8328922
30109,2002,2.0542977
30109,2007,1.9242715
30109,2012,2.1789074
30111,1997,2.2038596
30111,2002,1.7417047
30111,2007,3.2736161
30111,2012,2.1628487
31007,1997,15.62246
31007,2002,28.908535
31007,2007,23.76899
31007,2012,12.255021
31013,1997,14.521683
31013,2002,28.948717
31013,2007,17.739737
31013,2012,9.4822636
31021,1997,10.35439
31021,2002,9.3505287
31021,2007,9.0508556
31021,2012,8.1253004
31023,1997,12.779917
31023,2002,11.300558
31023,2007,11.820066
31023,2012,11.458537
31025,1997,12.750549
31025,2002,11.252786
31025,2007,11.781068
31025,2012,11.444082
31027,2007,9.0508556
31027,2012,8.1253004
31029,1997,15.050797
31029,2002,28.980721
31029,2007,23.806847
31029,2012,21.899014
31033,1997,15.055782
31033,2002,28.925526
31033,2007,23.777901
31033,2012,17.587406
31035,1997,10.35439
31035,2002,7.285738
31037,2002,11.983291
31037,2007,9.0508556
31037,2012,8.1253004
31039,2002,11.983291
31039,2007,9.0508556
31039,2012,8.1253004
31043,2002,11.983291
31043,2007,9.0508556
31043,2012,8.1253004
31045,2002,2.553236
31045,2007,2.8610415
31045,2012,5.2945695
31049,1997,14.970937
31049,2002,28.95293
31049,2007,23.792273
31049,2012,21.47513
31051,2002,11.983291
31051,2007,9.0508556
31051,2012,8.1253004
31053,1997,12.763242
31053,2002,11.309967
31053,2007,11.67902
31053,2012,11.260409
31055,1997,12.747419
31055,2002,11.287958
31055,2007,11.648047
31055,2012,11.235803
31057,1997,15.18014
31057,2002,28.993717
31057,2007,23.813662
31057,2012,21.904863
31059,1997,12.806167
31059,2002,11.143994
31059,2007,12.789852
31059,2012,13.202591
31067,1997,12.800126
31067,2002,9.5743132
31067,2007,9.5733633
31067,2012,9.1631289
31069,1997,14.612345
31069,2002,28.952633
31069,2007,23.792116
31069,2012,21.424288
31075,2012,3.9429445
31095,1997,12.815268
31095,2002,9.1475124
31095,2007,9.4367275
31095,2012,9.1967955
31097,1997,12.773478
31097,2002,10.24611
31097,2007,10.549908
31097,2012,9.8464279
31101,1997,29.032143
31101,2002,28.970158
31101,2007,23.801306
31101,2012,21.894258
31105,1997,14.984595
31105,2002,28.891869
31105,2007,23.76025
31105,2012,14.613578
31109,1997,12.77687
31109,2002,11.265821
31109,2007,11.90363
31109,2012,11.596719
31123,1997,14.550945
31123,2002,28.933943
31123,2007,23.782314
31123,2012,12.984592
31127,1997,12.74546
31127,2002,10.275061
31127,2007,10.614779
31127,2012,9.9545898
31129,1997,13.988447
31129,2002,10.19858
31129,2007,11.737254
31129,2012,10.989988
31131,1997,12.754093
31131,2002,10.283848
31131,2007,10.494222
31131,2012,9.7871962
31133,1997,12.787019
31133,2002,9.6972742
31133,2007,9.8121614
31133,2012,9.3874607
31135,1997,16.38711
31135,2002,28.975468
31135,2007,23.804092
31135,2012,21.89665
31141,2007,9.0508556
31141,2012,8.1253004
31147,1997,12.747059
31147,2002,9.943594
31147,2007,10.751266
31147,2012,9.1590929
31151,1997,12.797029
31151,2002,11.276198
31151,2007,12.001092
31151,2012,11.719522
31153,1997,12.74672
31153,2002,11.274505
31153,2007,11.687824
31153,2012,11.300419
31155,1997,12.766351
31155,2002,11.289804
31155,2007,11.763014
31155,2012,11.388696
31157,1997,14.476745
31157,2002,28.924826
31157,2007,18.386896
31157,2012,9.7892523
31159,1997,12.787383
31159,2002,11.286529
31159,2007,11.910308
31159,2012,11.590397
31161,2007,4.141839
31161,2012,5.8380399
31165,1997,14.44464
31165,2002,17.804602
31165,2007,12.820843
31165,2012,7.5271101
31167,2002,11.983291
31167,2007,9.0508556
31167,2012,8.1253004
31169,1997,12.820064
31169,2002,9.9485693
31169,2007,10.636987
31169,2012,11.1362
31173,2002,11.983291
31173,2007,9.0508556
31173,2012,8.1253004
31177,1997,12.752473
31177,2002,11.311276
31177,2007,11.603559
31177,2012,11.157729
31179,2002,11.983291
31179,2007,9.0508556
31179,2012,8.1253004
31181,2002,4.3709793
31181,2007,3.7188206
31181,2012,5.5403547
31185,1997,14.920835
31185,2002,10.971042
31185,2007,13.393603
31185,2012,12.291535
32001,1997,13.505047
32001,2002,12.793557
32001,2007,11.919297
32001,2012,9.2601337
32003,1997,20.407263
32003,2002,18.269629
32003,2007,15.288494
32003,2012,12.220761
32005,1997,13.428667
32005,2002,12.363874
32005,2007,11.69358
32005,2012,9.4922304
32007,1997,22.05282
32007,2002,21.986719
32007,2007,19.763647
32007,2012,13.754408
32009,1997,15.445957
32009,2002,13.660179
32009,2007,12.039688
32009,2012,10.533873
32011,1997,13.928058
32011,2007,18.896721
32011,2012,14.147347
32013,1997,14.220057
32013,2002,10.538568
32013,2007,17.379826
32013,2012,13.427686
32015,1997,11.77678
32015,2002,7.4167504
32015,2007,18.896721
32015,2012,14.147347
32017,1997,34.762581
32017,2002,11.337883
32017,2007,9.4675264
32017,2012,8.9052916
32019,1997,14.364696
32019,2002,13.589543
32019,2007,12.253829
32019,2012,9.7087078
32021,1997,14.092628
32021,2002,13.37858
32021,2007,11.459358
32021,2012,9.0908318
32023,1997,15.214144
32023,2002,12.16216
32023,2007,10.769064
32023,2012,9.8858013
32027,1997,12.459845
32027,2002,10.157154
32027,2007,13.294188
32027,2012,9.9500828
32029,1997,14.056948
32029,2002,13.196499
32029,2007,12.989869
32029,2012,10.266964
32031,1997,13.770177
32031,2002,13.139707
32031,2007,13.168971
32031,2012,10.368892
32033,1997,23.956398
32033,2002,20.801653
32033,2007,18.762802
32033,2012,13.812589
32510,1997,14.504311
32510,2002,12.679955
32510,2007,12.051847
32510,2012,9.7173862
33001,1997,15.597924
33001,2002,13.84885
33001,2007,10.39767
33001,2012,8.5004387
33003,1997,15.378148
33003,2002,14.061952
33003,2007,10.431692
33003,2012,8.4113836
33005,1997,17.74917
33005,2002,16.260519
33005,2007,11.489218
33005,2012,9.4305706
33007,1997,15.203637
33007,2002,13.961519
33007,2007,10.387225
33007,2012,8.3867607
33009,1997,15.610206
33009,2002,14.060131
33009,2007,10.517083
33009,2012,8.3313646
33011,1997,17.229521
33011,2002,14.901812
33011,2007,10.762345
33011,2012,9.1924791
33013,1997,15.743783
33013,2002,13.76442
33013,2007,10.275025
33013,2012,8.5613937
33015,1997,15.246088
33015,2002,12.059834
33015,2007,10.046652
33015,2012,8.4201565
33017,1997,14.951674
33017,2002,13.063712
33017,2007,10.025287
33017,2012,8.5825138
33019,1997,16.918541
33019,2002,15.658516
33019,2007,11.720304
33019,2012,8.943593
34001,1997,21.474947
34001,2002,19.584726
34001,2007,15.265856
34001,2012,11.328973
34003,1997,26.235638
34003,2002,22.841679
34003,2007,19.153082
34003,2012,13.726311
34005,1997,21.274313
34005,2002,19.317913
34005,2007,15.140042
34005,2012,11.605286
34007,1997,22.09848
34007,2002,20.118834
34007,2007,15.934805
34007,2012,12.283299
34009,1997,20.959032
34009,2002,19.342764
34009,2007,14.975641
34009,2012,11.099257
34011,1997,20.813185
34011,2002,19.149069
34011,2007,14.920226
34011,2012,11.090982
34013,1997,26.804277
34013,2002,25.064972
34013,2007,19.807652
34013,2012,15.865554
34015,1997,21.510059
34015,2002,19.687979
34015,2007,15.579294
34015,2012,11.789993
34017,1997,28.293894
34017,2002,25.47064
34017,2007,20.964325
34017,2012,14.782914
34019,1997,21.08252
34019,2002,18.932032
34019,2007,14.613335
34019,2012,11.225325
34021,1997,19.951164
34021,2002,18.380903
34021,2007,13.73285
34021,2012,11.470684
34023,1997,22.304428
34023,2002,19.890162
34023,2007,15.629667
34023,2012,11.751478
34025,1997,23.034628
34025,2002,21.210428
34025,2007,16.577051
34025,2012,12.318135
34027,1997,22.706135
34027,2002,20.672192
34027,2007,15.758645
34027,2012,11.909926
34029,1997,21.868532
34029,2002,20.188675
34029,2007,15.599327
34029,2012,11.677552
34031,1997,24.966459
34031,2002,22.564182
34031,2007,17.962736
34031,2012,13.177955
34033,1997,20.37566
34033,2002,19.011372
34033,2007,14.932944
34033,2012,11.238256
34035,1997,22.424509
34035,2002,19.91976
34035,2007,15.363761
34035,2012,11.716559
34037,1997,21.821671
34037,2002,19.976599
34037,2007,15.265861
34037,2012,11.454719
34039,1997,24.865694
34039,2002,22.692612
34039,2007,17.67621
34039,2012,13.785869
34041,1997,20.760962
34041,2002,18.645571
34041,2007,14.389607
34041,2012,11.228056
35001,1997,15.812127
35001,2002,18.052647
35001,2007,12.309186
35001,2012,12.999425
35003,1997,14.433917
35003,2002,13.300419
35003,2007,11.543669
35003,2012,10.619668
35005,1997,11.322147
35005,2002,9.7205257
35005,2007,8.3933725
35005,2012,8.2788725
35006,1997,10.240735
35006,2002,13.510324
35006,2007,9.9177628
35006,2012,8.2056961
35007,1997,12.897325
35007,2002,13.929908
35007,2007,9.656951
35007,2012,7.7343698
35009,1997,10.033074
35009,2002,8.922576
35009,2007,7.4163322
35009,2012,7.0482354
35011,1997,9.044261
35011,2002,8.5967827
35011,2007,7.7014599
35011,2012,7.435935
35013,1997,11.82456
35013,2002,10.443689
35013,2007,10.84323
35013,2012,9.4398508
35015,1997,9.9314547
35015,2002,7.0222526
35015,2007,5.7671056
35015,2012,4.8599687
35017,1997,14.933735
35017,2002,12.915653
35017,2007,10.681512
35017,2012,9.2293224
35019,1997,10.1371
35019,2002,10.217024
35019,2007,8.7592192
35019,2012,8.7205
35021,1997,11.785836
35021,2002,18.651724
35021,2007,11.429924
35021,2012,13.742087
35023,1997,15.693527
35023,2002,12.951743
35023,2007,10.984333
35023,2012,9.3841753
35025,1997,12.05427
35025,2002,9.445219
35025,2007,7.0911231
35025,2012,6.7671142
35027,1997,12.868124
35027,2002,11.038233
35027,2007,9.6720085
35027,2012,8.9415207
35028,1997,11.229522
35028,2002,14.990831
35028,2007,10.172805
35028,2012,8.6830559
35029,1997,14.623724
35029,2002,11.996428
35029,2007,7.6700826
35029,2012,6.2732043
35031,1997,10.222657
35031,2002,13.593682
35031,2007,10.037477
35031,2012,8.1068182
35033,1997,12.259666
35033,2002,14.424825
35033,2007,9.9143887
35033,2012,8.1369019
35035,1997,13.074438
35035,2002,10.992373
35035,2007,10.088507
35035,2012,9.1190777
35037,1997,10.705108
35037,2002,9.9301958
35037,2007,8.0590019
35037,2012,7.7682972
35039,1997,11.320443
35039,2002,13.298104
35039,2007,9.493988
35039,2012,7.4626307
35041,1997,10.222278
35041,2002,8.4384203
35041,2007,6.9379759
35041,2012,6.7363214
35043,1997,11.669071
35043,2002,15.852549
35043,2007,10.43023
35043,2012,9.6293325
35045,1997,9.152257
35045,2002,12.419309
35045,2007,10.571548
35045,2012,8.2821321
35047,1997,10.594227
35047,2002,13.227682
35047,2007,9.6854477
35047,2012,8.5689459
35049,1997,11.783733
35049,2002,15.630503
35049,2007,10.431795
35049,2012,9.2571154
35051,1997,13.223358
35051,2002,11.302532
35051,2007,10.203489
35051,2012,8.9825201
35053,1997,13.409252
35053,2002,12.767452
35053,2007,11.120455
35053,2012,10.621139
35055,1997,12.347695
35055,2002,13.835284
35055,2007,9.5984392
35055,2012,7.6564379
35057,1997,10.537245
35057,2002,11.986465
35057,2007,9.7505093
35057,2012,8.8406439
35059,1997,15.588493
35061,1997,11.348093
35061,2002,13.730644
35061,2007,10.423699
35061,2012,9.9532528
36001,1997,17.330858
36001,2002,17.910868
36001,2007,13.479902
36001,2012,9.9440346
36003,1997,16.900463
36003,2002,13.839608
36003,2007,11.313093
36003,2012,7.750659
36005,1997,28.940125
36005,2002,26.309589
36005,2007,22.488462
36005,2012,16.411133
36007,1997,19.87299
36007,2002,18.193975
36007,2007,13.830763
36007,2012,10.120226
36009,1997,17.245941
36009,2002,14.010762
36009,2007,11.508221
36009,2012,7.7149239
36011,1997,18.61875
36011,2002,15.199093
36011,2007,11.518563
36011,2012,8.2144394
36013,1997,17.333702
36013,2002,14.083992
36013,2007,11.623243
36013,2012,7.5456886
36015,1997,20.06081
36015,2002,17.502729
36015,2007,13.559159
36015,2012,9.4412136
36017,1997,19.805525
36017,2002,18.146137
36017,2007,13.841866
36017,2012,9.9377556
36019,1997,14.314463
36019,2002,11.724463
36019,2007,9.7726116
36019,2012,6.715529
36021,1997,19.182671
36021,2002,18.250771
36021,2007,13.724914
36021,2012,9.8853035
36023,1997,19.681173
36023,2002,17.934303
36023,2007,13.83089
36023,2012,9.6955137
36025,1997,19.918245
36025,2002,18.443291
36025,2007,13.981201
36025,2012,10.15202
36027,1997,20.528343
36027,2002,19.188766
36027,2007,14.613467
36027,2012,10.367237
36029,1997,16.540117
36029,2002,13.78292
36029,2007,10.972083
36029,2012,7.0868454
36031,1997,15.540585
36031,2002,13.749228
36031,2007,10.658585
36031,2012,7.8070955
36033,1997,14.500659
36033,2002,11.599837
36033,2007,9.4813547
36033,2012,6.0526066
36035,1997,18.823454
36035,2002,17.697079
36035,2007,13.303423
36035,2012,9.7917881
36037,1997,16.460184
36037,2002,13.354685
36037,2007,10.462194
36037,2012,6.5684257
36039,1997,19.48011
36039,2002,18.39509
36039,2007,13.938956
36039,2012,10.147161
36041,1997,18.882317
36041,2002,16.882717
36041,2007,12.822409
36041,2012,9.0008564
36043,1997,19.637695
36043,2002,18.215117
36043,2007,13.539797
36043,2012,9.5909204
36045,1997,15.113234
36045,2002,12.53943
36045,2007,10.693601
36045,2012,6.2237229
36047,1997,27.335009
36047,2002,24.874771
36047,2007,20.469334
36047,2012,14.208135
36049,1997,14.527927
36049,2002,13.563122
36049,2007,9.8672132
36049,2012,6.8840795
36051,1997,16.695576
36051,2002,13.945019
36051,2007,11.080143
36051,2012,7.5683327
36053,1997,19.723919
36053,2002,18.161238
36053,2007,13.533135
36053,2012,9.4349031
36055,1997,14.476192
36055,2002,11.973193
36055,2007,9.3214521
36055,2012,5.4265947
36057,1997,18.957106
36057,2002,17.783398
36057,2007,13.404025
36057,2012,9.8272791
36059,1997,24.912275
36059,2002,23.401361
36059,2007,18.699896
36059,2012,13.349196
36061,1997,33.090889
36061,2002,30.929514
36061,2007,27.750469
36061,2012,14.869853
36063,1997,17.015625
36063,2002,14.392294
36063,2007,11.339095
36063,2012,7.2372956
36065,1997,19.937246
36065,2002,18.838867
36065,2007,13.825522
36065,2012,9.8120022
36067,1997,20.24622
36067,2002,18.126457
36067,2007,13.693222
36067,2012,9.0400419
36069,1997,15.119803
36069,2002,12.831274
36069,2007,9.9628448
36069,2012,6.5557818
36071,1997,22.076883
36071,2002,20.175707
36071,2007,15.554922
36071,2012,11.338483
36073,1997,15.864161
36073,2002,13.194637
36073,2007,10.332699
36073,2012,6.048552
36075,1997,14.924802
36075,2002,12.482552
36075,2007,10.257518
36075,2012,6.4498334
36077,1997,19.75218
36077,2002,18.059185
36077,2007,13.62962
36077,2012,9.7810335
36079,1997,21.608788
36079,2002,20.169012
36079,2007,15.504145
36079,2012,11.078356
36081,1997,27.196236
36081,2002,25.974003
36081,2007,21.475374
36081,2012,15.653815
36083,1997,17.595955
36083,2002,17.447289
36083,2007,13.124969
36083,2012,9.6981697
36085,1997,25.433077
36085,2002,23.22275
36085,2007,18.418854
36085,2012,13.87247
36087,1997,24.014193
36087,2002,21.924547
36087,2007,17.388948
36087,2012,12.521335
36089,1997,14.586154
36089,2002,11.212934
36089,2007,10.782153
36089,2012,6.0225229
36091,1997,18.292168
36091,2002,17.350706
36091,2007,13.033807
36091,2012,9.666625
36093,1997,18.251497
36093,2002,17.633793
36093,2007,13.282956
36093,2012,9.7656126
36095,1997,19.46279
36095,2002,18.1991
36095,2007,13.84207
36095,2012,10.163707
36097,1997,20.016094
36097,2002,17.393152
36097,2007,13.55557
36097,2012,9.4360762
36099,1997,17.254293
36099,2002,14.952637
36099,2007,10.886594
36099,2012,7.8757987
36101,1997,18.059782
36101,2002,15.448195
36101,2007,11.996385
36101,2012,8.8502665
36103,1997,21.887173
36103,2002,20.52784
36103,2007,15.91425
36103,2012,11.538328
36105,1997,20.961912
36105,2002,19.266203
36105,2007,14.721845
36105,2012,10.893798
36107,1997,19.892269
36107,2002,17.930914
36107,2007,13.772759
36107,2012,9.9007139
36109,1997,19.950409
36109,2002,17.804434
36109,2007,13.692539
36109,2012,9.5366402
36111,1997,20.366522
36111,2002,18.936951
36111,2007,14.482243
36111,2012,10.527286
36113,1997,18.169497
36113,2002,17.022068
36113,2007,12.83195
36113,2012,9.5655022
36115,1997,18.017506
36115,2002,16.86528
36115,2007,12.686333
36115,2012,9.4563065
36117,1997,14.572901
36117,2002,12.215452
36117,2007,10.048274
36117,2012,6.5794516
36119,1997,24.366047
36119,2002,22.45908
36119,2007,17.966904
36119,2012,12.805082
36121,1997,16.869982
36121,2002,13.757536
36121,2007,11.212049
36121,2012,7.2850862
36123,1997,16.413023
36123,2002,13.900252
36123,2007,10.935191
36123,2012,8.010355
37001,1997,15.606026
37001,2002,13.596066
37001,2007,10.424177
37001,2012,7.9987025
37003,1997,15.732653
37003,2002,13.070973
37003,2007,10.67737
37003,2012,8.2768126
37005,1997,15.53381
37005,2002,13.106874
37005,2007,10.542418
37005,2012,8.3102808
37007,1997,14.205952
37007,2002,11.758526
37007,2007,9.6182003
37007,2012,7.4793205
37009,1997,15.477191
37009,2002,13.170179
37009,2007,10.608485
37009,2012,8.3072205
37011,1997,15.01859
37011,2002,13.140779
37011,2007,10.648785
37011,2012,8.4348612
37013,1997,15.699772
37013,2002,14.790987
37013,2007,10.881262
37013,2012,7.4968295
37015,1997,16.840986
37015,2002,16.496843
37015,2007,12.065929
37015,2012,8.516428
37017,1997,12.043253
37017,2002,9.793623
37017,2007,8.0289755
37017,2012,6.3895316
37019,1997,10.756995
37019,2002,8.5538816
37019,2007,7.299623
37019,2012,5.9432797
37021,1997,14.59431
37021,2002,12.973484
37021,2007,10.529023
37021,2012,7.8476477
37023,1997,15.087996
37023,2002,13.222746
37023,2007,10.697769
37023,2012,8.2085609
37025,1997,15.666631
37025,2002,13.19196
37025,2007,11.159781
37025,2012,8.0824518
37027,1997,15.135164
37027,2002,13.094606
37027,2007,10.694196
37027,2012,8.2367611
37029,1997,17.386742
37029,2002,16.931255
37029,2007,12.259724
37029,2012,8.2494621
37031,1997,17.205175
37031,2002,16.395544
37031,2007,11.059639
37031,2012,7.4380121
37033,1997,15.175735
37033,2002,13.633117
37033,2007,10.398918
37033,2012,7.7489095
37035,1997,15.701303
37035,2002,13.299734
37035,2007,10.822972
37035,2012,8.3067207
37037,1997,15.041848
37037,2002,12.97359
37037,2007,9.9768267
37037,2012,7.7226157
37039,1997,13.552098
37039,2002,13.294081
37039,2007,11.266166
37039,2012,7.387763
37041,1997,16.921741
37041,2002,16.741768
37041,2007,12.215589
37041,2012,8.4325724
37043,1997,13.7079
37043,2002,12.948193
37043,2007,10.847057
37043,2012,7.4470716
37045,1997,14.545764
37045,2002,12.965838
37045,2007,10.548592
37045,2012,7.8457756
37047,1997,11.227132
37047,2002,8.836607
37047,2007,7.5075917
37047,2012,6.0979204
37049,1997,17.276297
37049,2002,15.926889
37049,2007,11.064037
37049,2012,7.6421289
37051,1997,14.367382
37051,2002,12.224799
37051,2007,9.3383923
37051,2012,7.1398158
37053,1997,17.420677
37053,2002,16.967525
37053,2007,12.292364
37053,2012,8.2662907
37055,1997,15.667023
37055,2002,15.16177
37055,2007,10.97562
37055,2012,7.2812471
37057,1997,16.225859
37057,2002,13.56924
37057,2007,10.698099
37057,2012,8.4533958
37059,1997,16.162968
37059,2002,13.409427
37059,2007,10.746866
37059,2012,8.53053
37061,1997,14.10439
37061,2002,12.06991
37061,2007,9.0937271
37061,2012,7.0060172
37063,1997,14.855595
37063,2002,13.355362
37063,2007,10.20516
37063,2012,7.678093
37065,1997,16.283178
37065,2002,15.404108
37065,2007,11.616023
37065,2012,7.6740246
37067,1997,17.26969
37067,2002,14.094983
37067,2007,10.994216
37067,2012,8.8622618
37069,1997,15.518745
37069,2002,14.920293
37069,2007,11.086727
37069,2012,7.4306283
37071,1997,15.16181
37071,2002,13.024129
37071,2007,10.775071
37071,2012,7.9709516
37073,1997,17.498697
37073,2002,16.826588
37073,2007,12.166413
37073,2012,8.4845133
37075,1997,13.578568
37075,2002,13.23997
37075,2007,11.287345
37075,2012,7.6076264
37077,1997,15.620581
37077,2002,14.99582
37077,2007,11.371037
37077,2012,7.8357773
37079,1997,15.523739
37079,2002,14.562985
37079,2007,11.073499
37079,2012,7.6178098
37081,1997,16.102051
37081,2002,13.569657
37081,2007,10.576512
37081,2012,8.4087772
37083,1997,16.548258
37083,2002,16.150961
37083,2007,11.965365
37083,2012,8.5322227
37085,1997,14.238914
37085,2002,12.31177
37085,2007,9.3582087
37085,2012,7.1780872
37087,1997,14.314007
37087,2002,13.050733
37087,2007,10.541399
37087,2012,7.9009743
37089,1997,14.699848
37089,2002,13.256004
37089,2007,10.552143
37089,2012,7.8425517
37091,1997,16.824423
37091,2002,16.361616
37091,2007,11.929209
37091,2012,8.2866373
37093,1997,13.325292
37093,2002,11.114503
37093,2007,8.7584896
37093,2012,6.6540689
37095,1997,15.496889
37095,2002,15.02083
37095,2007,10.905802
37095,2012,7.3012805
37097,1997,15.994475
37097,2002,13.339256
37097,2007,10.869918
37097,2012,8.4001703
37099,1997,14.277744
37099,2002,13.119371
37099,2007,10.524857
37099,2012,7.7087913
37101,1997,13.732166
37101,2002,12.18414
37101,2007,9.3573475
37101,2012,7.1194019
37103,1997,15.116676
37103,2002,13.813249
37103,2007,10.287601
37103,2012,7.2984233
37105,1997,14.60353
37105,2002,12.669532
37105,2007,9.6737261
37105,2012,7.3367233
37107,1997,14.946614
37107,2002,13.878928
37107,2007,9.9857893
37107,2012,7.0941181
37109,1997,15.240851
37109,2002,12.796771
37109,2007,10.663584
37109,2012,8.0232296
37111,1997,15.049558
37111,2002,13.309264
37111,2007,10.857093
37111,2012,8.1988535
37113,1997,14.206352
37113,2002,13.108184
37113,2007,10.516212
37113,2012,7.5724916
37115,1997,14.43937
37115,2002,12.915015
37115,2007,10.53283
37115,2012,8.0093622
37117,1997,16.077467
37117,2002,15.557496
37117,2007,11.44538
37117,2012,7.4107485
37119,1997,16.748713
37119,2002,14.593812
37119,2007,13.059863
37119,2012,8.3787966
37121,1997,15.024852
37121,2002,13.320971
37121,2007,10.839322
37121,2012,8.3822842
37123,1997,14.49646
37123,2002,12.109511
37123,2007,9.8443308
37123,2012,7.7195392
37125,1997,14.489553
37125,2002,12.225399
37125,2007,9.5379972
37125,2012,7.6187763
37127,1997,16.016092
37127,2002,15.331301
37127,2007,11.609231
37127,2012,7.7163057
37129,1997,11.202039
37129,2002,8.845418
37129,2007,7.5226302
37129,2012,6.1174178
37131,1997,16.505724
37131,2002,16.204281
37131,2007,11.859354
37131,2012,8.4552326
37133,1997,14.762367
37133,2002,13.46947
37133,2007,10.119043
37133,2012,7.2288117
37135,1997,15.151491
37135,2002,13.400131
37135,2007,10.266294
37135,2012,7.8905115
37137,1997,17.215908
37137,2002,16.40399
37137,2007,11.062703
37137,2012,7.4245868
37139,1997,17.342079
37139,2002,17.055588
37139,2007,12.331682
37139,2012,8.3153009
37141,1997,12.815716
37141,2002,10.563954
37141,2007,8.1742058
37141,2012,6.1310329
37143,1997,17.245155
37143,2002,16.991739
37143,2007,12.391218
37143,2012,8.3436213
37145,1997,15.253057
37145,2002,14.344647
37145,2007,10.947163
37145,2012,7.7798185
37147,1997,15.528431
37147,2002,14.62253
37147,2007,11.042941
37147,2012,7.570343
37149,1997,14.827771
37149,2002,13.297341
37149,2007,10.559286
37149,2012,7.8401823
37151,1997,15.042366
37151,2002,12.829372
37151,2007,10.135791
37151,2012,8.0474596
37153,1997,14.182048
37153,2002,11.487034
37153,2007,9.241375
37153,2012,7.3488832
37155,1997,12.857068
37155,2002,10.536193
37155,2007,8.5026159
37155,2012,6.6574144
37157,1997,15.412814
37157,2002,13.567937
37157,2007,10.47087
37157,2012,8.0589771
37159,1997,15.46324
37159,2002,12.860463
37159,2007,10.570231
37159,2012,8.0767546
37161,1997,14.947571
37161,2002,13.473715
37161,2007,10.834791
37161,2012,8.1821003
37163,1997,14.107851
37163,2002,12.004405
37163,2007,9.1049767
37163,2012,7.0308557
37165,1997,13.364754
37165,2002,10.921637
37165,2007,8.8162136
37165,2012,6.851985
37167,1997,14.919608
37167,2002,12.479025
37167,2007,10.291987
37167,2012,7.8432431
37169,1997,16.030117
37169,2002,13.633615
37169,2007,10.641129
37169,2012,8.3514862
37171,1997,15.756457
37171,2002,13.488756
37171,2007,10.583341
37171,2012,8.2620411
37173,1997,13.884345
37173,2002,12.918131
37173,2007,10.86193
37173,2012,7.8546324
37175,1997,14.680543
37175,2002,13.266944
37175,2007,10.600372
37175,2012,7.8137846
37177,1997,16.561525
37177,2002,16.252201
37177,2007,11.910897
37177,2012,7.289763
37179,1997,14.999858
37179,2002,12.540039
37179,2007,10.498893
37179,2012,7.7329741
37181,1997,16.430986
37181,2002,16.003477
37181,2007,11.995892
37181,2012,8.6277466
37183,1997,14.838017
37183,2002,13.10136
37183,2007,10.148486
37183,2012,7.6333265
37185,1997,16.45602
37185,2002,16.06119
37185,2007,11.952859
37185,2012,8.5955791
37187,1997,16.48288
37187,2002,16.181828
37187,2007,11.85739
37187,2012,7.2959037
37189,1997,15.051528
37189,2002,13.135276
37189,2007,10.644402
37189,2012,8.3666697
37191,1997,13.827738
37191,2002,12.130397
37191,2007,9.2811594
37191,2012,7.0585771
37193,1997,15.65694
37193,2002,13.169206
37193,2007,10.567752
37193,2012,8.2877636
37195,1997,15.488023
37195,2002,14.524502
37195,2007,10.819274
37195,2012,7.545536
37197,1997,15.924785
37197,2002,13.223037
37197,2007,10.680948
37197,2012,8.3849993
37199,1997,14.941638
37199,2002,13.317536
37199,2007,10.850164
37199,2012,8.3680515
38001,1997,2.9696684
38001,2002,2.1653836
38001,2007,2.371146
38001,2012,2.6943474
38003,1997,3.5293329
38003,2002,3.8833432
38003,2007,3.8459125
38003,2012,3.7956488
38005,1997,3.3079014
38005,2002,2.6619656
38005,2007,2.744416
38005,2012,2.9719768
38007,1997,3.0437572
38007,2002,2.0286641
38007,2007,1.8894851
38007,2012,2.174329
38009,1997,3.1501191
38009,2002,2.2340691
38009,2007,2.2089074
38009,2012,2.6040566
38011,1997,2.8362563
38011,2002,2.1414208
38011,2007,2.2700198
38011,2012,2.7923155
38013,1997,3.5588729
38013,2002,2.247366
38013,2007,1.7698857
38013,2012,2.2714291
38015,1997,3.3765244
38015,2002,2.4835517
38015,2007,4.4197559
38015,2012,4.056756
38017,1997,5.5657902
38017,2002,5.6130428
38017,2007,5.0302014
38017,2012,4.6390557
38019,1997,3.3212783
38019,2002,3.1398323
38019,2007,3.1553857
38019,2012,3.2936566
38021,1997,3.7337832
38021,2002,3.5215008
38021,2007,3.6849318
38021,2012,3.6793461
38023,1997,3.5593481
38023,2002,2.1789033
38023,2007,1.9152467
38023,2012,2.3846521
38025,1997,3.6497283
38025,2002,1.746676
38025,2007,1.5932941
38025,2012,2.0800228
38027,1997,3.1448734
38027,2002,2.9487865
38027,2007,3.087563
38027,2012,3.2225726
38029,1997,3.4950809
38029,2002,2.5948384
38029,2007,3.1555359
38029,2012,3.2350507
38031,1997,3.1426675
38031,2002,3.077878
38031,2007,3.1670141
38031,2012,3.2760584
38033,1997,2.8920984
38033,2002,2.0502048
38033,2007,1.9235083
38033,2012,2.226758
38035,1997,2.7774012
38035,2002,4.7634883
38035,2007,4.5998149
38035,2012,4.236629
38037,1997,3.2841847
38037,2002,2.253994
38037,2007,2.5860813
38037,2012,2.7994099
38039,1997,2.492697
38039,2002,3.6581259
38039,2007,3.7011077
38039,2012,3.6962163
